todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Records.hi	WriteIface	1475168	0.528
ghc	systool	systool:touch	74968	0.377
ghc	systool	systool:as	106696	0.601
todo-package	Agda.TypeChecking.Serialise	CorePrep	1513608	0.908
todo-package	Agda.TypeChecking.Serialise	CoreToStg	3764816	1.686
todo-package	Agda.TypeChecking.Serialise	CodeGen	99837968	54.554
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Serialise.dyn_hi	WriteIface	1311184	0.250
ghc	systool	systool:as	100616	0.239
todo-package	Agda.TypeChecking.Lock	CorePrep	768496	0.524
todo-package	Agda.TypeChecking.Lock	CoreToStg	1805120	0.797
todo-package	Agda.TypeChecking.Lock	CodeGen	52374648	29.464
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Lock.dyn_hi	WriteIface	1277552	0.208
ghc	systool	systool:touch	74968	0.154
ghc	systool	systool:as	100320	0.365
todo-package	Agda.TypeChecking.Forcing	CorePrep	449576	0.334
todo-package	Agda.TypeChecking.Forcing	CoreToStg	1158368	0.615
todo-package	Agda.TypeChecking.Forcing	CodeGen	27934096	19.223
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Forcing.dyn_hi	WriteIface	1274904	0.210
ghc	systool	systool:as	100480	0.221
todo-package	Agda.TypeChecking.Injectivity	Parser	13657376	4.410
todo-package	Agda.TypeChecking.Injectivity	Renamer/typechecker	71836272	32.876
todo-package	Agda.TypeChecking.Injectivity	Desugar	17469840	18.879
todo-package	Agda.TypeChecking.Injectivity	Simplifier	27816288	14.811
todo-package	Agda.TypeChecking.Injectivity	CoreTidy	2661320	1.741
todo-package	Agda.TypeChecking.Injectivity	CorePrep	3460440	1.599
todo-package	Agda.TypeChecking.Injectivity	CoreToStg	9690608	4.089
todo-package	Agda.TypeChecking.Injectivity	CodeGen	211074432	111.399
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Injectivity.hi	WriteIface	1381672	0.364
ghc	systool	systool:as	107968	0.295
todo-package	Agda.TypeChecking.Warnings	Parser	6971776	2.291
todo-package	Agda.TypeChecking.Warnings	Renamer/typechecker	44445288	21.337
todo-package	Agda.TypeChecking.Warnings	Desugar	12001456	4.543
todo-package	Agda.TypeChecking.Warnings	Simplifier	15704856	7.905
todo-package	Agda.TypeChecking.Warnings	CoreTidy	1443264	0.917
todo-package	Agda.TypeChecking.Warnings	CorePrep	1294168	0.889
todo-package	Agda.TypeChecking.Warnings	CoreToStg	3277264	1.537
todo-package	Agda.TypeChecking.Warnings	CodeGen	67919616	37.834
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Warnings.hi	WriteIface	1311392	0.471
ghc	systool	systool:as	106968	0.253
todo-package	Agda.TypeChecking.Free	CorePrep	942272	0.524
todo-package	Agda.TypeChecking.Free	CoreToStg	2218744	1.106
todo-package	Agda.TypeChecking.Free	CodeGen	47489248	24.210
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Free.dyn_hi	WriteIface	1280808	0.259
ghc	systool	systool:as	100264	0.192
todo-package	Agda.TypeChecking.Injectivity	CorePrep	3459216	1.997
todo-package	Agda.TypeChecking.Injectivity	CoreToStg	9669616	4.298
todo-package	Agda.TypeChecking.Injectivity	CodeGen	231473448	120.609
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Injectivity.dyn_hi	WriteIface	1382720	0.299
ghc	systool	systool:as	100752	0.268
todo-package	Agda.TypeChecking.ReconstructParameters	Parser	5649200	2.207
todo-package	Agda.TypeChecking.ReconstructParameters	Renamer/typechecker	29690600	14.442
todo-package	Agda.TypeChecking.ReconstructParameters	Desugar	3912672	2.144
todo-package	Agda.TypeChecking.ReconstructParameters	Simplifier	8271152	4.505
todo-package	Agda.TypeChecking.ReconstructParameters	CoreTidy	1023976	0.734
todo-package	Agda.TypeChecking.ReconstructParameters	CorePrep	1728368	0.892
todo-package	Agda.TypeChecking.ReconstructParameters	CoreToStg	4802896	2.433
todo-package	Agda.TypeChecking.ReconstructParameters	CodeGen	106430976	66.848
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/ReconstructParameters.hi	WriteIface	1304320	0.292
ghc	systool	systool:as	111144	0.250
todo-package	Agda.TypeChecking.Level.Solve	CorePrep	418368	0.760
todo-package	Agda.TypeChecking.Level.Solve	CoreToStg	1163752	0.547
todo-package	Agda.TypeChecking.Level.Solve	CodeGen	28320976	14.244
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Level/Solve.dyn_hi	WriteIface	1259520	0.180
ghc	systool	systool:as	100752	0.221
todo-package	Agda.TypeChecking.Level.Solve	Parser	1959536	0.742
todo-package	Agda.TypeChecking.Level.Solve	Renamer/typechecker	18270432	9.540
todo-package	Agda.TypeChecking.Level.Solve	Desugar	3351824	1.616
todo-package	Agda.TypeChecking.Level.Solve	Simplifier	3295760	1.702
todo-package	Agda.TypeChecking.Level.Solve	CoreTidy	215304	0.144
todo-package	Agda.TypeChecking.Level.Solve	CorePrep	418536	0.229
todo-package	Agda.TypeChecking.Level.Solve	CoreToStg	1140352	0.460
todo-package	Agda.TypeChecking.Level.Solve	CodeGen	25718216	13.776
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Level/Solve.hi	WriteIface	1258480	0.212
ghc	systool	systool:as	107784	0.223
todo-package	Agda.TypeChecking.Implicit	CorePrep	1426384	0.765
todo-package	Agda.TypeChecking.Implicit	CoreToStg	4298800	2.060
todo-package	Agda.TypeChecking.Implicit	CodeGen	99593128	52.957
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Implicit.dyn_hi	WriteIface	1315448	0.382
ghc	systool	systool:as	100560	0.193
todo-package	Agda.TypeChecking.Generalize	CorePrep	6877536	3.616
todo-package	Agda.TypeChecking.Generalize	CoreToStg	19899392	9.675
todo-package	Agda.TypeChecking.Generalize	CodeGen	461755384	271.115
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Generalize.dyn_hi	WriteIface	1457712	0.372
ghc	systool	systool:as	100680	0.292
todo-package	Agda.TypeChecking.EtaContract	CorePrep	412928	0.268
todo-package	Agda.TypeChecking.EtaContract	CoreToStg	1270848	0.857
todo-package	Agda.TypeChecking.EtaContract	CodeGen	24685568	12.405
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/EtaContract.dyn_hi	WriteIface	1262480	0.296
ghc	systool	systool:as	100672	0.199
todo-package	Agda.TypeChecking.Polarity	Parser	702640	0.304
todo-package	Agda.TypeChecking.Polarity	Renamer/typechecker	5551160	2.786
todo-package	Agda.TypeChecking.Polarity	CoreTidy	25440	0.017
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Polarity.hi-boot	WriteIface	1221768	0.202
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Polarity.dyn_hi-boot	WriteIface	1222440	0.138
todo-package	Agda.TypeChecking.Polarity	Parser	10710040	3.573
todo-package	Agda.TypeChecking.Polarity	Renamer/typechecker	53002800	29.440
todo-package	Agda.TypeChecking.Polarity	Desugar	10315344	5.949
todo-package	Agda.TypeChecking.Polarity	Simplifier	28921840	24.425
todo-package	Agda.TypeChecking.Polarity	CoreTidy	1938768	1.975
todo-package	Agda.TypeChecking.Polarity	CorePrep	2438056	1.139
todo-package	Agda.TypeChecking.Polarity	CoreToStg	7284056	3.172
todo-package	Agda.TypeChecking.Polarity	CodeGen	155376424	96.406
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Polarity.hi	WriteIface	1354712	0.542
ghc	systool	systool:touch	74968	0.170
ghc	systool	systool:as	107024	0.239
todo-package	Agda.TypeChecking.InstanceArguments	Parser	17220520	5.567
todo-package	Agda.TypeChecking.InstanceArguments	Renamer/typechecker	68539232	45.151
todo-package	Agda.TypeChecking.InstanceArguments	Desugar	10130560	4.953
todo-package	Agda.TypeChecking.InstanceArguments	Simplifier	31823872	17.798
todo-package	Agda.TypeChecking.InstanceArguments	CoreTidy	2936928	2.173
todo-package	Agda.TypeChecking.InstanceArguments	CorePrep	4578984	2.192
todo-package	Agda.TypeChecking.InstanceArguments	CoreToStg	13320600	5.889
todo-package	Agda.TypeChecking.InstanceArguments	CodeGen	278879200	156.294
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/InstanceArguments.hi	WriteIface	1381784	0.391
ghc	systool	systool:as	109856	0.310
todo-package	Agda.TypeChecking.IApplyConfluence	Parser	6811760	2.094
todo-package	Agda.TypeChecking.IApplyConfluence	Renamer/typechecker	34321056	18.779
todo-package	Agda.TypeChecking.IApplyConfluence	Desugar	4260168	1.866
todo-package	Agda.TypeChecking.IApplyConfluence	Simplifier	10068016	4.991
todo-package	Agda.TypeChecking.IApplyConfluence	CoreTidy	1219176	0.794
todo-package	Agda.TypeChecking.IApplyConfluence	CorePrep	1880344	0.841
todo-package	Agda.TypeChecking.IApplyConfluence	CoreToStg	4759608	1.831
todo-package	Agda.TypeChecking.IApplyConfluence	CodeGen	113468688	58.329
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/IApplyConfluence.hi	WriteIface	1317144	0.269
ghc	systool	systool:as	109552	0.258
todo-package	Agda.TypeChecking.Abstract	Parser	10758648	3.683
todo-package	Agda.TypeChecking.Abstract	Renamer/typechecker	44482816	23.414
todo-package	Agda.TypeChecking.Abstract	Desugar	17533240	7.830
todo-package	Agda.TypeChecking.Abstract	Simplifier	18399328	16.362
todo-package	Agda.TypeChecking.Abstract	CoreTidy	2478928	1.638
todo-package	Agda.TypeChecking.Abstract	CorePrep	2784808	1.363
todo-package	Agda.TypeChecking.Abstract	CoreToStg	7856312	3.899
todo-package	Agda.TypeChecking.Abstract	CodeGen	165225544	97.226
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Abstract.hi	WriteIface	1366904	0.361
ghc	systool	systool:as	107016	0.263
todo-package	Agda.TypeChecking.Functions	CorePrep	422552	0.320
todo-package	Agda.TypeChecking.Functions	CoreToStg	1216016	0.662
todo-package	Agda.TypeChecking.Functions	CodeGen	29595424	17.648
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Functions.dyn_hi	WriteIface	1255072	0.210
ghc	systool	systool:as	100616	0.218
todo-package	Agda.TypeChecking.DisplayForm	CorePrep	1786352	0.858
todo-package	Agda.TypeChecking.DisplayForm	CoreToStg	5464056	2.728
todo-package	Agda.TypeChecking.DisplayForm	CodeGen	115848144	63.803
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/DisplayForm.dyn_hi	WriteIface	1308456	0.334
ghc	systool	systool:as	100712	0.278
todo-package	Agda.TypeChecking.Rewriting	Parser	367080	0.258
todo-package	Agda.TypeChecking.Rewriting	Renamer/typechecker	3388336	2.504
todo-package	Agda.TypeChecking.Rewriting	CoreTidy	23952	0.013
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Rewriting.hi-boot	WriteIface	1205368	0.165
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Rewriting.dyn_hi-boot	WriteIface	1206008	0.113
todo-package	Agda.TypeChecking.Rewriting	Parser	13273752	3.719
todo-package	Agda.TypeChecking.Rewriting	Renamer/typechecker	60974440	33.546
todo-package	Agda.TypeChecking.Rewriting	Desugar	7083184	3.115
todo-package	Agda.TypeChecking.Rewriting	Simplifier	18627712	9.887
todo-package	Agda.TypeChecking.Rewriting	CoreTidy	2322760	1.759
todo-package	Agda.TypeChecking.Rewriting	CorePrep	3868376	1.725
todo-package	Agda.TypeChecking.Rewriting	CoreToStg	10469120	4.330
todo-package	Agda.TypeChecking.Rewriting	CodeGen	233961856	125.626
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Rewriting.hi	WriteIface	1356920	0.317
ghc	systool	systool:touch	74960	0.184
ghc	systool	systool:as	107352	0.279
todo-package	Agda.TypeChecking.Primitive	CorePrep	8909504	4.150
todo-package	Agda.TypeChecking.Primitive	CoreToStg	23085472	11.273
todo-package	Agda.TypeChecking.Primitive	CodeGen	519187160	286.803
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Primitive.dyn_hi	WriteIface	1822200	0.678
ghc	systool	systool:touch	74984	0.120
ghc	systool	systool:as	100616	0.312
todo-package	Agda.TypeChecking.Unquote	CorePrep	11059832	5.054
todo-package	Agda.TypeChecking.Unquote	CoreToStg	31663768	24.269
todo-package	Agda.TypeChecking.Unquote	CodeGen	674232960	357.720
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Unquote.dyn_hi	WriteIface	1598616	0.675
ghc	systool	systool:as	100488	0.366
todo-package	Agda.TypeChecking.SizedTypes	Parser	17123512	6.494
todo-package	Agda.TypeChecking.SizedTypes	Renamer/typechecker	128465496	72.300
todo-package	Agda.TypeChecking.SizedTypes	Desugar	33259480	14.740
todo-package	Agda.TypeChecking.SizedTypes	Simplifier	35824720	29.751
todo-package	Agda.TypeChecking.SizedTypes	CoreTidy	2899120	2.036
todo-package	Agda.TypeChecking.SizedTypes	CorePrep	3976552	1.904
todo-package	Agda.TypeChecking.SizedTypes	CoreToStg	11698320	6.401
todo-package	Agda.TypeChecking.SizedTypes	CodeGen	245339704	153.792
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/SizedTypes.hi	WriteIface	1395456	0.382
ghc	systool	systool:as	107640	0.267
todo-package	Agda.TypeChecking.Constraints	Parser	739080	0.317
todo-package	Agda.TypeChecking.Constraints	Renamer/typechecker	5924200	3.356
todo-package	Agda.TypeChecking.Constraints	CoreTidy	34184	0.026
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Constraints.hi-boot	WriteIface	1223296	0.208
todo-package	./dist-2.6.4-ghc-9.6.2-quick/build/Agda/TypeChecking/Constraints.dyn_hi-boot	WriteIface	1223728	0.156
