ghc	systool	systool:as	99104	0.204
todo-package	Paths_Agda	Parser	5548928	1.523
todo-package	Paths_Agda	Renamer/typechecker	2483672	2.221
todo-package	Paths_Agda	Desugar	490880	0.280
todo-package	Paths_Agda	Simplifier	4873768	2.612
todo-package	Paths_Agda	Specialise	603096	0.247
todo-package	Paths_Agda	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	1064000	0.518
todo-package	Paths_Agda	Simplifier	4381992	4.967
todo-package	Paths_Agda	Simplifier	4539744	2.375
todo-package	Paths_Agda	Simplifier	2832752	1.555
todo-package	Paths_Agda	Float inwards	21824	0.009
todo-package	Paths_Agda	Called arity analysis	23528	0.010
todo-package	Paths_Agda	Simplifier	2384712	1.292
todo-package	Paths_Agda	Demand analysis (including Boxity)	432720	0.260
todo-package	Paths_Agda	Constructed Product Result analysis	123176	0.064
todo-package	Paths_Agda	Worker Wrapper binds	82848	0.042
todo-package	Paths_Agda	Simplifier	954080	0.581
todo-package	Paths_Agda	Exitification transformation	24992	0.009
todo-package	Paths_Agda	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	1050056	0.550
todo-package	Paths_Agda	Common sub-expression	23512	0.023
todo-package	Paths_Agda	Float inwards	21816	0.007
todo-package	Paths_Agda	Simplifier	3783128	1.938
todo-package	Paths_Agda	Demand analysis	616136	0.297
todo-package	Paths_Agda	CoreTidy	1218160	0.775
todo-package	Paths_Agda	CorePrep	377464	0.149
todo-package	Paths_Agda	CoreToStg	1055560	0.469
todo-package	Paths_Agda	CodeGen	16254104	9.001
todo-package	./dist-2.6.4-ghc-9.6.2/build/Paths_Agda.hi	WriteIface	1236768	0.321
ghc	systool	systool:cpp	246024	0.290
ghc	systool	systool:as	108288	0.224
todo-package	Agda.TypeChecking.With	CorePrep	13489720	5.381
todo-package	Agda.TypeChecking.With	CoreToStg	58675264	31.487
todo-package	Agda.TypeChecking.With	CodeGen	792316680	372.341
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/With.dyn_hi	WriteIface	3796352	4.501
ghc	systool	systool:as	99808	0.346
todo-package	Agda.TypeChecking.Substitute	CorePrep	20195040	7.992
todo-package	Agda.TypeChecking.Substitute	CoreToStg	89776568	77.153
todo-package	Agda.TypeChecking.Substitute	CodeGen	1564745640	762.177
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Substitute.dyn_hi	WriteIface	4613072	8.799
ghc	systool	systool:as	100136	0.317
todo-package	Agda.TypeChecking.Conversion.Pure	CorePrep	4206928	2.281
todo-package	Agda.TypeChecking.Conversion.Pure	CoreToStg	14208520	7.148
todo-package	Agda.TypeChecking.Conversion.Pure	CodeGen	257592384	165.221
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Conversion/Pure.dyn_hi	WriteIface	2260400	2.174
ghc	systool	systool:as	100528	0.353
todo-package	Agda.TypeChecking.Conversion.Pure	Parser	4948536	1.774
todo-package	Agda.TypeChecking.Conversion.Pure	Renamer/typechecker	66485488	33.110
todo-package	Agda.TypeChecking.Conversion.Pure	Desugar	16338184	6.361
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	71522632	45.350
todo-package	Agda.TypeChecking.Conversion.Pure	Specialise	14291976	6.911
todo-package	Agda.TypeChecking.Conversion.Pure	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	18610120	10.862
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	92453664	61.253
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	56790712	45.367
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	18596328	11.342
todo-package	Agda.TypeChecking.Conversion.Pure	Float inwards	28896	0.013
todo-package	Agda.TypeChecking.Conversion.Pure	Called arity analysis	30616	0.010
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	87297744	53.138
todo-package	Agda.TypeChecking.Conversion.Pure	Demand analysis (including Boxity)	23467792	13.191
todo-package	Agda.TypeChecking.Conversion.Pure	Constructed Product Result analysis	2537904	2.287
todo-package	Agda.TypeChecking.Conversion.Pure	Worker Wrapper binds	1728120	0.767
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	63840088	39.087
todo-package	Agda.TypeChecking.Conversion.Pure	Exitification transformation	32080	0.014
todo-package	Agda.TypeChecking.Conversion.Pure	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	20713008	11.298
todo-package	Agda.TypeChecking.Conversion.Pure	Common sub-expression	30600	0.013
todo-package	Agda.TypeChecking.Conversion.Pure	Float inwards	28896	0.009
todo-package	Agda.TypeChecking.Conversion.Pure	Simplifier	74153064	45.021
todo-package	Agda.TypeChecking.Conversion.Pure	Demand analysis	24125384	13.948
todo-package	Agda.TypeChecking.Conversion.Pure	CoreTidy	9796232	6.662
todo-package	Agda.TypeChecking.Conversion.Pure	CorePrep	4207992	2.633
todo-package	Agda.TypeChecking.Conversion.Pure	CoreToStg	14271432	7.150
todo-package	Agda.TypeChecking.Conversion.Pure	CodeGen	244750624	140.483
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Conversion/Pure.hi	WriteIface	2259376	2.486
ghc	systool	systool:as	108408	0.286
todo-package	Agda.TypeChecking.Errors	CorePrep	56543968	25.257
todo-package	Agda.TypeChecking.Errors	CoreToStg	244347096	133.416
todo-package	Agda.TypeChecking.Errors	CodeGen	3761230648	1875.893
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Errors.dyn_hi	WriteIface	12198608	22.050
ghc	systool	systool:touch	75000	0.139
ghc	systool	systool:as	99904	0.689
todo-package	Agda.TypeChecking.Generalize	Parser	25957880	7.564
